date,taxi_trips,fhv_trips,log_taxi,log_fhv,d1_taxi,d1_fhv,d7_taxi,d7_fhv,final_taxi,final_fhv
2020-06-15,18274,36051,9.813234563558566,10.492689881579409,0.5175425244828809,0.42818953319557806,0.5384411835565928,0.5172593012950486,-0.02089865907371191,-0.08906976809947054
2020-06-16,19661,35278,9.886392257107492,10.471014819171423,0.0731576935489251,-0.021675062407986445,0.04306761544572346,0.009373859290894515,0.030090078103201634,-0.03104892169888096
2020-06-17,19975,36553,9.902236770634476,10.506518541152964,0.015844513526984016,0.0355037219815415,0.01662088123604022,0.047963744801583275,-7.763677090562027e-4,-0.012460022820041772
2020-06-18,20301,36637,9.918425424900335,10.508813937706645,0.016188654265858915,0.0022953965536807175,-0.010881500187535309,-0.04890575420570009,0.027070154453394224,0.05120115075938081
2020-06-19,22291,38650,10.011938288540932,10.562302054015568,0.09351286364059774,0.05348811630892314,0.12062798778861605,0.08188856287114632,-0.02711512414801831,-0.02840044656222318
2020-06-20,14803,31180,9.602585141913492,10.347532142611767,-0.40935314662744027,-0.21476991140380086,-0.3569307383950733,-0.2424187278099108,-0.05242240823236699,0.027648816406109944
2020-06-21,12829,25721,9.45946351224934,10.155063057844572,-0.14312162966415265,-0.19246908476719504,-0.25625024734170765,-0.23850130676702186,0.113128617677555,0.04603222199982682
2020-06-22,23092,40409,10.047241516180824,10.60680781141641,0.5877780039314846,0.4517447535718375,0.5175425244828809,0.42818953319557806,0.07023547944860375,0.023555220376259456
2020-06-23,24666,39242,10.113181056125933,10.577502880780047,0.06593953994510926,-0.029304930636362414,0.0731576935489251,-0.021675062407986445,-0.007218153603815836,-0.007629868228375969
2020-06-24,24945,40027,10.124428680295138,10.597309505386036,0.011247624169204329,0.019806624605989143,0.015844513526984016,0.0355037219815415,-0.004596889357779688,-0.01569709737555236
2020-06-25,25696,39546,10.154090616746489,10.585219830280774,0.029661936451351067,-0.012089675105261932,0.016188654265858915,0.0022953965536807175,0.013473282185492153,-0.01438507165894265
2020-06-26,26228,41545,10.17458282138351,10.634532456099082,0.02049220463702106,0.049312625818307865,0.09351286364059774,0.05348811630892314,-0.07302065900357668,-0.0041754904906152746
2020-06-27,17215,32283,9.753536375772624,10.382296054868503,-0.42104644561088556,-0.25223640123057933,-0.40935314662744027,-0.21476991140380086,-0.011693298983445288,-0.03746648982677847
2020-06-28,15201,26036,9.62911649414402,10.167235474692278,-0.1244198816286044,-0.21506058017622465,-0.14312162966415265,-0.19246908476719504,0.01870174803554825,-0.022591495409029605
2020-06-29,24842,41031,10.12029104810414,10.62208315754966,0.49117455396011955,0.4548476828573822,0.5877780039314846,0.4517447535718375,-0.09660344997136505,0.0031029292855446755
2020-06-30,25159,39758,10.132970964396517,10.590566357694467,0.012679916292377413,-0.03151679985519351,0.06593953994510926,-0.029304930636362414,-0.05325962365273185,-0.0022118692188310973
2020-07-01,25525,39127,10.147413643032866,10.574568044746826,0.014442678636349626,-0.01599831294764087,0.011247624169204329,0.019806624605989143,0.0031950544671452974,-0.03580493755363001
2020-07-02,27359,40085,10.216800821360927,10.598757478477053,0.06938717832806063,0.02418943373022664,0.029661936451351067,-0.012089675105261932,0.03972524187670956,0.03627910883548857
2020-07-03,20377,33830,9.922162092800937,10.429103261774754,-0.29463872855999007,-0.1696542167022983,0.02049220463702106,0.049312625818307865,-0.31513093319701113,-0.21896684252060616
2020-07-04,14476,25861,9.580247384683632,10.16049132133844,-0.3419147081173044,-0.26861194043631365,-0.42104644561088556,-0.25223640123057933,0.07913173749358116,-0.016375539205734313
