date,volatility
2020-08-16,0.09519163551664203
2020-08-17,0.21907746880755394
2020-08-18,0.09797727334386074
2020-08-19,0.08906849087340551
2020-08-20,0.0979403977240624
2020-08-21,0.10287010875755574
2020-08-22,0.08779508452092415
2020-08-23,0.08380249186890634
2020-08-24,0.16982043192801946
2020-08-25,0.12236615425943918
2020-08-26,0.0876161155985158
2020-08-27,0.08510653738580871
2020-08-28,0.11425250775064795
2020-08-29,0.08452527368023512
2020-08-30,0.15818789934697214
2020-08-31,0.20031715366087058
2020-09-01,0.10247105153957803
2020-09-02,0.0918737052584014
2020-09-03,0.08418566424427193
2020-09-04,0.10173992896345364
2020-09-05,0.0926973862462379
2020-09-06,0.09079245373549681
2020-09-07,0.17282209064153606
2020-09-08,0.35312859135364316
2020-09-09,0.30072438820069414
2020-09-10,0.144502649179828
2020-09-11,0.0857068319578264
2020-09-12,0.12019244706929756
2020-09-13,0.1700694694644479
2020-09-14,0.10636705192798514
2020-09-15,0.4213949485559513
2020-09-16,0.26578139707729476
2020-09-17,0.14081120109761366
2020-09-18,0.08524749868539418
2020-09-19,0.09072628963061134
2020-09-20,0.09081211433053213
2020-09-21,0.10052349292575181
2020-09-22,0.12391606903185007
2020-09-23,0.09602997580617727
2020-09-24,0.08392700585832051
2020-09-25,0.08528330434434844
2020-09-26,0.08370293965396106
2020-09-27,0.08486987905437575
2020-09-28,0.09071952981245501
2020-09-29,0.20117438816412236
2020-09-30,0.12195196257444874
2020-10-01,0.08671935816353021
2020-10-02,0.08778278075628324
2020-10-03,0.10674039379774966
2020-10-04,0.08435501714471066
2020-10-05,0.11537022835185338
2020-10-06,0.16035533496323728
2020-10-07,0.13308741186512255
2020-10-08,0.08783006991276068
2020-10-09,0.09559553484389713
2020-10-10,0.08869319489010159
2020-10-11,0.08876976753419667
2020-10-12,0.08368169365878579
2020-10-13,0.14993618224142125
2020-10-14,0.10363810587811043
2020-10-15,0.0903161411397424
2020-10-16,0.0857109994175014
2020-10-17,0.0939782360143985
2020-10-18,0.10123203865328029
2020-10-19,0.10289676951978736
2020-10-20,0.12220649738770151
2020-10-21,0.12077624146143204
2020-10-22,0.11115354885986549
2020-10-23,0.09165865061125446
2020-10-24,0.09512052631281859
2020-10-25,0.08757212670440506
2020-10-26,0.08638786732657405
2020-10-27,0.08441143217670635
2020-10-28,0.08369028774238878
2020-10-29,0.08541408759743191
2020-10-30,0.08514186540632317
2020-10-31,0.08575453292133467
2020-11-01,0.08539681338263069
2020-11-02,0.08386998719586793
2020-11-03,0.09438966978313933
2020-11-04,0.2444889026879579
2020-11-05,0.1846182910664513
2020-11-06,0.09209002104339363
2020-11-07,0.08389329300420283
2020-11-08,0.08423340081767607
2020-11-09,0.08455562431715866
2020-11-10,0.093587698223153
2020-11-11,0.2721916223679518
2020-11-12,0.10236254859026613
2020-11-13,0.09972399424100602
2020-11-14,0.09287611606496428
2020-11-15,0.13079957037810452
2020-11-16,0.18313787558378017
2020-11-17,0.1373356286278703
2020-11-18,0.09034716278916557
2020-11-19,0.11423440675385138
2020-11-20,0.09913756878193929
2020-11-21,0.08634819336221808
2020-11-22,0.10082358589469079
2020-11-23,0.08865325154112566
2020-11-24,0.0968460354789114
2020-11-25,0.09970161591985213
2020-11-26,0.17108872043843765
2020-11-27,0.7828975834901385
2020-11-28,0.13692417607948537
2020-11-29,0.18693539591328917
2020-11-30,0.27144617990718223
2020-12-01,0.0985240667452631
2020-12-02,0.1266109754547317
2020-12-03,0.1662475973742662
2020-12-04,0.8137478367512154
2020-12-05,0.1433499504761356
2020-12-06,0.2299308025995161
2020-12-07,0.08976287912550315
2020-12-08,0.08903771640802935
2020-12-09,0.10282976204975855
2020-12-10,0.08633612044984491
2020-12-11,0.08355211868687264
2020-12-12,0.08487810733692609
2020-12-13,0.08668058423326558
2020-12-14,0.09171139627643782
2020-12-15,0.09214353669117592
2020-12-16,0.09107037740236007
2020-12-17,0.20826862214418085
2020-12-18,0.7576943463932183
2020-12-19,0.4643887976390129
2020-12-20,0.11787329611481459
2020-12-21,0.17732350249737744
2020-12-22,0.1582512292866067
2020-12-23,0.09793856899297504
2020-12-24,0.18888808144289343
2020-12-25,0.4756252824996965
2020-12-26,1.4407982346294876
2020-12-27,0.268734103151872
2020-12-28,0.22222118108808794
2020-12-29,0.09271636924091622
2020-12-30,0.08439073517805196
2020-12-31,0.08374570179038965
